"";"Food";"Metal";"Raw_Material";"Vege_Oil";"Wheat";"Sugar"
"274";2.10000000000002;-6.83816409421921;0.202986438949949;-5.06994828249063;1;-0.508104868361235
"275";-1.60000000000002;1.70845989226713;-1.60509243538738;0.808053382667893;-3;0.0617769558670727
"276";1.90000000000001;7.22451570910987;1.3962953760948;7.67548561813055;-9.5;-0.871513827683161
"277";5.59999999999999;4.89382597889902;0.31190194197778;5.84278676424613;7.21911419532262e-11;-0.133987241758847
"278";3.92598211630718;9.63160488409244;-0.975533608164724;-3.68388052682926;78;2.26706095262282
"279";3.07220536510786;-3.80647777722842;-0.30011474399015;-3.5527136788005e-15;49.75;0.148100953843452
"280";2.76054375557547;-14.4942764500097;-0.996389285756749;-3.84303049798152;32.25;0.40351359224605
"281";-1.25761937109715;-5.47480514252365;-1.43276364980082;0.217672290954923;4.04725142288953e-11;-1.56655801426499
"282";-1.40728096516497;1.43002414247873;-3.20215054753324;0.883089621335174;-76.25;-1.38947003061779
"283";-1.95023349183759;3.85207468262384;-0.798512413627847;1.77054054699192;23.75;0.414660931784498
"284";-0.86516344428631;-5.13611210878231;-4.40835590497706;-4.59195935302256;90;-0.00205581809958666
"285";-0.0856144110004209;-1.04723555937967;-1.70583029778457;0;-39.25;0.196576414421719
"286";-0.039930087700327;5.35529637578078;1.37258412894995;2.07005171750937;-86.75;1.82189513163876
"287";-2.34795106139021;5.69693999226713;2.11187816461262;-0.441946617331851;-3.5;0.151776955867073
